Product_ID;ProductLabel;CurrencyKey;UnitPrice_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate;ETL_ModifiedDate
"0303080308186";"0308186";"23";"244.591";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308186";"0308186";"23";"252.9223";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308186";"0308186";"23";"279.957";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308187";"0308187";"23";"215.1227";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308187";"0308187";"23";"222.2606";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308187";"0308187";"23";"228.8634";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308187";"0308187";"23";"244.591";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308187";"0308187";"23";"252.9223";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308187";"0308187";"23";"279.957";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308188";"0308188";"23";"215.1227";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308188";"0308188";"23";"222.2606";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308188";"0308188";"23";"228.8634";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308188";"0308188";"23";"244.591";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308188";"0308188";"23";"252.9223";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308188";"0308188";"23";"279.957";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308189";"0308189";"23";"348.095";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308189";"0308189";"23";"359.645";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308189";"0308189";"23";"370.3291";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308189";"0308189";"23";"395.7782";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308189";"0308189";"23";"409.2594";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308189";"0308189";"23";"453.0049";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308190";"0308190";"23";"348.095";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308190";"0308190";"23";"359.645";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308190";"0308190";"23";"370.3291";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308190";"0308190";"23";"395.7782";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308190";"0308190";"23";"409.2594";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308190";"0308190";"23";"453.0049";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308191";"0308191";"23";"348.095";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308191";"0308191";"23";"359.645";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308191";"0308191";"23";"370.3291";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308191";"0308191";"23";"395.7782";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308191";"0308191";"23";"409.2594";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308191";"0308191";"23";"453.0049";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308192";"0308192";"23";"499.991";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308192";"0308192";"23";"516.581";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308192";"0308192";"23";"531.9273";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308192";"0308192";"23";"568.4815";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308192";"0308192";"23";"587.8453";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308192";"0308192";"23";"650.6797";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308193";"0308193";"23";"499.991";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308193";"0308193";"23";"516.581";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308193";"0308193";"23";"531.9273";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308193";"0308193";"23";"568.4815";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308193";"0308193";"23";"587.8453";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308193";"0308193";"23";"650.6797";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308194";"0308194";"23";"499.991";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308194";"0308194";"23";"516.581";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308194";"0308194";"23";"531.9273";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308194";"0308194";"23";"568.4815";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308194";"0308194";"23";"587.8453";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308194";"0308194";"23";"650.6797";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308195";"0308195";"23";"499.991";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308195";"0308195";"23";"516.581";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308195";"0308195";"23";"531.9273";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308195";"0308195";"23";"568.4815";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308195";"0308195";"23";"587.8453";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308195";"0308195";"23";"650.6797";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308196";"0308196";"23";"626.571";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308196";"0308196";"23";"636.0148";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308196";"0308196";"23";"663.6897";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308196";"0308196";"23";"718.2502";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308196";"0308196";"23";"789.1052";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308197";"0308197";"23";"626.571";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308197";"0308197";"23";"636.0148";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308197";"0308197";"23";"663.6897";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308197";"0308197";"23";"718.2502";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308197";"0308197";"23";"789.1052";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308198";"0308198";"23";"626.571";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308198";"0308198";"23";"636.0148";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308198";"0308198";"23";"663.6897";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308198";"0308198";"23";"718.2502";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308198";"0308198";"23";"789.1052";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308199";"0308199";"23";"265.7547";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308199";"0308199";"23";"274.5726";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308199";"0308199";"23";"282.7295";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308199";"0308199";"23";"302.1587";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308199";"0308199";"23";"312.4509";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308199";"0308199";"23";"345.8486";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308200";"0308200";"23";"265.7547";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308200";"0308200";"23";"274.5726";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308200";"0308200";"23";"282.7295";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308200";"0308200";"23";"302.1587";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308200";"0308200";"23";"312.4509";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308200";"0308200";"23";"345.8486";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0303080308201";"0308201";"23";"265.7547";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0303080308201";"0308201";"23";"274.5726";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0303080308201";"0308201";"23";"282.7295";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0303080308201";"0308201";"23";"302.1587";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0303080308201";"0308201";"23";"312.4509";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0303080308201";"0308201";"23";"345.8486";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401002";"0401002";"23";"1265.8";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401002";"0401002";"23";"1279.2832";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401002";"0401002";"23";"1351.7961";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401002";"0401002";"23";"1554.2982";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401003";"0401003";"23";"936.692";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401003";"0401003";"23";"967.772";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401003";"0401003";"23";"996.522";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401003";"0401003";"23";"1065.0033";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401003";"0401003";"23";"1101.2798";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401003";"0401003";"23";"1218.9949";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401004";"0401004";"23";"1044.285";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401004";"0401004";"23";"1078.935";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401004";"0401004";"23";"1110.9874";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401004";"0401004";"23";"1187.3347";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401004";"0401004";"23";"1227.7782";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401004";"0401004";"23";"1359.0146";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401005";"0401005";"23";"1189.852";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401005";"0401005";"23";"1229.332";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401005";"0401005";"23";"1265.8523";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401005";"0401005";"23";"1352.842";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401005";"0401005";"23";"1398.923";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401005";"0401005";"23";"1548.453";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401006";"0401006";"23";"1696.172";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401006";"0401006";"23";"1752.452";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401006";"0401006";"23";"1804.513";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401006";"0401006";"23";"1928.5194";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401006";"0401006";"23";"1994.2094";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401006";"0401006";"23";"2207.3691";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401007";"0401007";"23";"1835.41";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401007";"0401007";"23";"1863.0737";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401007";"0401007";"23";"1944.1414";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401007";"0401007";"23";"2103.9653";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401007";"0401007";"23";"2311.5205";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401008";"0401008";"23";"1778.449";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401008";"0401008";"23";"1837.459";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401008";"0401008";"23";"1892.0452";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401008";"0401008";"23";"2022.067";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401008";"0401008";"23";"2090.9436";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401008";"0401008";"23";"2314.443";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401009";"0401009";"23";"1167.7004";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401009";"0401009";"23";"1206.4456";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401009";"0401009";"23";"1242.2859";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401009";"0401009";"23";"1327.6561";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401009";"0401009";"23";"1372.8793";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401009";"0401009";"23";"1519.6254";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401010";"0401010";"23";"1193.0165";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401010";"0401010";"23";"1232.6014";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401010";"0401010";"23";"1269.2189";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401010";"0401010";"23";"1356.44";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401010";"0401010";"23";"1402.6436";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401010";"0401010";"23";"1552.5712";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401011";"0401011";"23";"1182.8901";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401011";"0401011";"23";"1222.1392";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401011";"0401011";"23";"1258.4457";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401011";"0401011";"23";"1344.9264";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401011";"0401011";"23";"1390.7379";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401011";"0401011";"23";"1539.393";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401012";"0401012";"23";"1246.18";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401012";"0401012";"23";"1287.529";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401012";"0401012";"23";"1325.7783";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401012";"0401012";"23";"1416.8861";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401012";"0401012";"23";"1465.1487";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401012";"0401012";"23";"1621.7574";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401013";"0401013";"23";"1253.142";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401013";"0401013";"23";"1294.722";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401013";"0401013";"23";"1333.1849";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401013";"0401013";"23";"1424.8018";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401013";"0401013";"23";"1473.3337";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401013";"0401013";"23";"1630.8175";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401014";"0401014";"23";"1461.999";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401014";"0401014";"23";"1510.509";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401014";"0401014";"23";"1555.3824";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401014";"0401014";"23";"1662.2686";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401014";"0401014";"23";"1718.8895";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401014";"0401014";"23";"1902.6204";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401015";"0401015";"23";"816.441";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401015";"0401015";"23";"843.531";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401015";"0401015";"23";"868.5902";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401015";"0401015";"23";"928.2799";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401015";"0401015";"23";"959.8993";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401015";"0401015";"23";"1062.5023";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401016";"0401016";"23";"1265.8";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401016";"0401016";"23";"1284.8784";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401016";"0401016";"23";"1340.7872";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401016";"0401016";"23";"1451.0106";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401016";"0401016";"23";"1594.152";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401017";"0401017";"23";"936.692";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401017";"0401017";"23";"967.772";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401017";"0401017";"23";"996.522";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401017";"0401017";"23";"1065.0033";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401017";"0401017";"23";"1101.2798";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401017";"0401017";"23";"1218.9949";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401018";"0401018";"23";"1044.285";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401018";"0401018";"23";"1055.4086";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401018";"0401018";"23";"1115.2319";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401018";"0401018";"23";"1282.296";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401019";"0401019";"23";"1189.852";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401019";"0401019";"23";"1229.332";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401019";"0401019";"23";"1265.8523";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401019";"0401019";"23";"1352.842";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401019";"0401019";"23";"1398.923";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401019";"0401019";"23";"1548.453";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401020";"0401020";"23";"1696.172";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401020";"0401020";"23";"1714.2395";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401020";"0401020";"23";"1811.4069";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401020";"0401020";"23";"2082.7595";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401021";"0401021";"23";"1835.41";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401021";"0401021";"23";"1896.31";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401021";"0401021";"23";"1952.6445";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401021";"0401021";"23";"2086.8308";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401021";"0401021";"23";"2157.913";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401021";"0401021";"23";"2388.571";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401022";"0401022";"23";"1778.449";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401022";"0401022";"23";"1805.2542";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401022";"0401022";"23";"1883.806";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401022";"0401022";"23";"2038.6699";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401022";"0401022";"23";"2239.7837";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401023";"0401023";"23";"1167.7004";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401023";"0401023";"23";"1180.1388";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401023";"0401023";"23";"1247.032";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401023";"0401023";"23";"1433.8401";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401024";"0401024";"23";"1193.0165";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401024";"0401024";"23";"1232.6014";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401024";"0401024";"23";"1269.2189";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401024";"0401024";"23";"1356.44";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401024";"0401024";"23";"1402.6436";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401024";"0401024";"23";"1552.5712";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401025";"0401025";"23";"1182.8901";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401025";"0401025";"23";"1222.1392";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401025";"0401025";"23";"1258.4457";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401025";"0401025";"23";"1344.9264";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401025";"0401025";"23";"1390.7379";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401025";"0401025";"23";"1539.393";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401026";"0401026";"23";"1246.18";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401026";"0401026";"23";"1259.4543";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401026";"0401026";"23";"1330.8434";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401026";"0401026";"23";"1530.2065";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401027";"0401027";"23";"1253.142";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401027";"0401027";"23";"1294.722";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401027";"0401027";"23";"1333.1849";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401027";"0401027";"23";"1424.8018";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401027";"0401027";"23";"1473.3337";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401027";"0401027";"23";"1630.8175";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401028";"0401028";"23";"1461.999";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401028";"0401028";"23";"1510.509";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0404010401028";"0401028";"23";"1555.3824";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0404010401028";"0401028";"23";"1662.2686";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0404010401028";"0401028";"23";"1718.8895";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0404010401028";"0401028";"23";"1902.6204";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0404010401029";"0401029";"23";"816.441";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0404010401029";"0401029";"23";"843.531";"2012-07-01";"";"2018-11-29";"2019-04-16"
