Brand_ID	ProductLabel	CurrencyKey	UnitProce_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate	ETL_ModifiedDate
ctoso0000029	0807029	7	708.0299	07-01-2016		11-29-2018	04-16-2019
ctoso0000030	0807030	7	354.8363	01-01-2012		11-29-2018	04-16-2019
ctoso0000030	0807030	7	366.9727	07-01-2013		11-29-2018	04-16-2019
ctoso0000030	0807030	7	366.3149	07-01-2014		11-29-2018	04-16-2019
ctoso0000030	0807030	7	487.5986	07-01-2015		11-29-2018	04-16-2019
ctoso0000030	0807030	7	495.5748	07-01-2016		11-29-2018	04-16-2019
ctoso0000031	0807031	7	331.6943	01-01-2012		11-29-2018	04-16-2019
ctoso0000031	0807031	7	343.0391	07-01-2013		11-29-2018	04-16-2019
ctoso0000031	0807031	7	342.4243	07-01-2014		11-29-2018	04-16-2019
ctoso0000031	0807031	7	455.798	07-01-2015		11-29-2018	04-16-2019
ctoso0000031	0807031	7	463.254	07-01-2016		11-29-2018	04-16-2019
ctoso0000032	0807032	7	308.5523	01-01-2012		11-29-2018	04-16-2019
ctoso0000032	0807032	7	328.3406	07-01-2012		11-29-2018	04-16-2019
ctoso0000032	0807032	7	334.4472	07-01-2013		11-29-2018	04-16-2019
ctoso0000032	0807032	7	341.9123	07-01-2014		11-29-2018	04-16-2019
ctoso0000032	0807032	7	434.8691	07-01-2015		11-29-2018	04-16-2019
ctoso0000032	0807032	7	445.2977	07-01-2016		11-29-2018	04-16-2019
ctoso0000033	0807033	7	231.4123	01-01-2012		11-29-2018	04-16-2019
ctoso0000033	0807033	7	246.2534	07-01-2012		11-29-2018	04-16-2019
ctoso0000033	0807033	7	250.8333	07-01-2013		11-29-2018	04-16-2019
ctoso0000033	0807033	7	256.4321	07-01-2014		11-29-2018	04-16-2019
ctoso0000033	0807033	7	326.1491	07-01-2015		11-29-2018	04-16-2019
ctoso0000033	0807033	7	333.9705	07-01-2016		11-29-2018	04-16-2019
ctoso0000034	0807034	7	154.2723	01-01-2012		11-29-2018	04-16-2019
ctoso0000034	0807034	7	164.1662	07-01-2012		11-29-2018	04-16-2019
ctoso0000034	0807034	7	167.2194	07-01-2013		11-29-2018	04-16-2019
ctoso0000034	0807034	7	170.9519	07-01-2014		11-29-2018	04-16-2019
ctoso0000034	0807034	7	217.4291	07-01-2015		11-29-2018	04-16-2019
ctoso0000034	0807034	7	222.6433	07-01-2016		11-29-2018	04-16-2019
ctoso0000035	0807035	7	84.8463	01-01-2012		11-29-2018	04-16-2019
ctoso0000035	0807035	7	90.2877	07-01-2012		11-29-2018	04-16-2019
ctoso0000035	0807035	7	91.9669	07-01-2013		11-29-2018	04-16-2019
ctoso0000035	0807035	7	94.0197	07-01-2014		11-29-2018	04-16-2019
ctoso0000035	0807035	7	119.5811	07-01-2015		11-29-2018	04-16-2019
ctoso0000035	0807035	7	122.4488	07-01-2016		11-29-2018	04-16-2019
pware0000053	0807036	7	490.6027	01-01-2012		11-29-2018	04-16-2019
pware0000053	0807036	7	483.2405	07-01-2014		11-29-2018	04-16-2019
pware0000053	0807036	7	628.0656	07-01-2015		11-29-2018	04-16-2019
pware0000053	0807036	7	668.0604	07-01-2016		11-29-2018	04-16-2019
pware0000054	0807037	7	354.8363	01-01-2012		11-29-2018	04-16-2019
pware0000054	0807037	7	366.9727	07-01-2013		11-29-2018	04-16-2019
pware0000054	0807037	7	366.3149	07-01-2014		11-29-2018	04-16-2019
pware0000054	0807037	7	487.5986	07-01-2015		11-29-2018	04-16-2019
pware0000054	0807037	7	495.5748	07-01-2016		11-29-2018	04-16-2019
pware0000055	0807038	7	331.6943	01-01-2012		11-29-2018	04-16-2019
pware0000055	0807038	7	343.0391	07-01-2013		11-29-2018	04-16-2019
pware0000055	0807038	7	342.4243	07-01-2014		11-29-2018	04-16-2019
pware0000055	0807038	7	455.798	07-01-2015		11-29-2018	04-16-2019
pware0000055	0807038	7	463.254	07-01-2016		11-29-2018	04-16-2019
pware0000056	0807039	7	308.5523	01-01-2012		11-29-2018	04-16-2019
pware0000056	0807039	7	328.3406	07-01-2012		11-29-2018	04-16-2019
pware0000056	0807039	7	334.4472	07-01-2013		11-29-2018	04-16-2019
pware0000056	0807039	7	341.9123	07-01-2014		11-29-2018	04-16-2019
pware0000056	0807039	7	434.8691	07-01-2015		11-29-2018	04-16-2019
pware0000056	0807039	7	445.2977	07-01-2016		11-29-2018	04-16-2019
pware0000057	0807040	7	231.4123	01-01-2012		11-29-2018	04-16-2019
pware0000057	0807040	7	246.2534	07-01-2012		11-29-2018	04-16-2019
pware0000057	0807040	7	250.8333	07-01-2013		11-29-2018	04-16-2019
pware0000057	0807040	7	256.4321	07-01-2014		11-29-2018	04-16-2019
pware0000057	0807040	7	326.1491	07-01-2015		11-29-2018	04-16-2019
pware0000057	0807040	7	333.9705	07-01-2016		11-29-2018	04-16-2019
pware0000058	0807041	7	154.2723	01-01-2012		11-29-2018	04-16-2019
pware0000058	0807041	7	164.1662	07-01-2012		11-29-2018	04-16-2019
pware0000058	0807041	7	167.2194	07-01-2013		11-29-2018	04-16-2019
pware0000058	0807041	7	170.9519	07-01-2014		11-29-2018	04-16-2019
pware0000058	0807041	7	217.4291	07-01-2015		11-29-2018	04-16-2019
pware0000058	0807041	7	222.6433	07-01-2016		11-29-2018	04-16-2019
pware0000059	0807042	7	84.8463	01-01-2012		11-29-2018	04-16-2019
pware0000059	0807042	7	90.2877	07-01-2012		11-29-2018	04-16-2019
pware0000059	0807042	7	91.9669	07-01-2013		11-29-2018	04-16-2019
pware0000059	0807042	7	94.0197	07-01-2014		11-29-2018	04-16-2019
pware0000059	0807042	7	119.5811	07-01-2015		11-29-2018	04-16-2019
pware0000059	0807042	7	122.4488	07-01-2016		11-29-2018	04-16-2019
pware0000060	0807043	7	490.6027	01-01-2012		11-29-2018	04-16-2019
pware0000060	0807043	7	483.2405	07-01-2014		11-29-2018	04-16-2019
pware0000060	0807043	7	628.0656	07-01-2015		11-29-2018	04-16-2019
pware0000060	0807043	7	668.0604	07-01-2016		11-29-2018	04-16-2019
pware0000061	0807044	7	354.8363	01-01-2012		11-29-2018	04-16-2019
pware0000061	0807044	7	366.9727	07-01-2013		11-29-2018	04-16-2019
pware0000061	0807044	7	366.3149	07-01-2014		11-29-2018	04-16-2019
pware0000061	0807044	7	487.5986	07-01-2015		11-29-2018	04-16-2019
pware0000061	0807044	7	495.5748	07-01-2016		11-29-2018	04-16-2019
pware0000062	0807045	7	331.6943	01-01-2012		11-29-2018	04-16-2019
pware0000062	0807045	7	343.0391	07-01-2013		11-29-2018	04-16-2019
pware0000062	0807045	7	342.4243	07-01-2014		11-29-2018	04-16-2019
pware0000062	0807045	7	455.798	07-01-2015		11-29-2018	04-16-2019
pware0000062	0807045	7	463.254	07-01-2016		11-29-2018	04-16-2019
pware0000063	0807046	7	308.5523	01-01-2012		11-29-2018	04-16-2019
pware0000063	0807046	7	328.3406	07-01-2012		11-29-2018	04-16-2019
pware0000063	0807046	7	334.4472	07-01-2013		11-29-2018	04-16-2019
pware0000063	0807046	7	341.9123	07-01-2014		11-29-2018	04-16-2019
pware0000063	0807046	7	434.8691	07-01-2015		11-29-2018	04-16-2019
pware0000063	0807046	7	445.2977	07-01-2016		11-29-2018	04-16-2019
pware0000064	0807047	7	231.4123	01-01-2012		11-29-2018	04-16-2019
pware0000064	0807047	7	246.2534	07-01-2012		11-29-2018	04-16-2019
pware0000064	0807047	7	250.8333	07-01-2013		11-29-2018	04-16-2019
pware0000064	0807047	7	256.4321	07-01-2014		11-29-2018	04-16-2019
pware0000064	0807047	7	326.1491	07-01-2015		11-29-2018	04-16-2019
pware0000064	0807047	7	333.9705	07-01-2016		11-29-2018	04-16-2019
pware0000065	0807048	7	154.2723	01-01-2012		11-29-2018	04-16-2019
pware0000065	0807048	7	164.1662	07-01-2012		11-29-2018	04-16-2019
pware0000065	0807048	7	167.2194	07-01-2013		11-29-2018	04-16-2019
pware0000065	0807048	7	170.9519	07-01-2014		11-29-2018	04-16-2019
pware0000065	0807048	7	217.4291	07-01-2015		11-29-2018	04-16-2019
pware0000065	0807048	7	222.6433	07-01-2016		11-29-2018	04-16-2019
pware0000066	0807049	7	84.8463	01-01-2012		11-29-2018	04-16-2019
pware0000066	0807049	7	90.2877	07-01-2012		11-29-2018	04-16-2019
pware0000066	0807049	7	91.9669	07-01-2013		11-29-2018	04-16-2019
pware0000066	0807049	7	94.0197	07-01-2014		11-29-2018	04-16-2019
pware0000066	0807049	7	119.5811	07-01-2015		11-29-2018	04-16-2019
pware0000066	0807049	7	122.4488	07-01-2016		11-29-2018	04-16-2019
pware0000067	0807050	7	490.6027	01-01-2012		11-29-2018	04-16-2019
pware0000067	0807050	7	483.2405	07-01-2014		11-29-2018	04-16-2019
pware0000067	0807050	7	628.0656	07-01-2015		11-29-2018	04-16-2019
pware0000067	0807050	7	668.0604	07-01-2016		11-29-2018	04-16-2019
pware0000068	0807051	7	354.8363	01-01-2012		11-29-2018	04-16-2019
pware0000068	0807051	7	366.9727	07-01-2013		11-29-2018	04-16-2019
pware0000068	0807051	7	366.3149	07-01-2014		11-29-2018	04-16-2019
pware0000068	0807051	7	487.5986	07-01-2015		11-29-2018	04-16-2019
pware0000068	0807051	7	495.5748	07-01-2016		11-29-2018	04-16-2019
pware0000069	0807052	7	331.6943	01-01-2012		11-29-2018	04-16-2019
pware0000069	0807052	7	343.0391	07-01-2013		11-29-2018	04-16-2019
pware0000069	0807052	7	342.4243	07-01-2014		11-29-2018	04-16-2019
pware0000069	0807052	7	455.798	07-01-2015		11-29-2018	04-16-2019
pware0000069	0807052	7	463.254	07-01-2016		11-29-2018	04-16-2019
pware0000070	0807053	7	308.5523	01-01-2012		11-29-2018	04-16-2019
pware0000070	0807053	7	328.3406	07-01-2012		11-29-2018	04-16-2019
pware0000070	0807053	7	334.4472	07-01-2013		11-29-2018	04-16-2019
pware0000070	0807053	7	341.9123	07-01-2014		11-29-2018	04-16-2019
pware0000070	0807053	7	434.8691	07-01-2015		11-29-2018	04-16-2019
pware0000070	0807053	7	445.2977	07-01-2016		11-29-2018	04-16-2019
pware0000071	0807054	7	231.4123	01-01-2012		11-29-2018	04-16-2019
pware0000071	0807054	7	246.2534	07-01-2012		11-29-2018	04-16-2019
pware0000071	0807054	7	250.8333	07-01-2013		11-29-2018	04-16-2019
pware0000071	0807054	7	256.4321	07-01-2014		11-29-2018	04-16-2019
pware0000071	0807054	7	326.1491	07-01-2015		11-29-2018	04-16-2019
pware0000071	0807054	7	333.9705	07-01-2016		11-29-2018	04-16-2019
pware0000072	0807055	7	154.2723	01-01-2012		11-29-2018	04-16-2019
pware0000072	0807055	7	164.1662	07-01-2012		11-29-2018	04-16-2019
pware0000072	0807055	7	167.2194	07-01-2013		11-29-2018	04-16-2019
pware0000072	0807055	7	170.9519	07-01-2014		11-29-2018	04-16-2019
pware0000072	0807055	7	217.4291	07-01-2015		11-29-2018	04-16-2019
pware0000072	0807055	7	222.6433	07-01-2016		11-29-2018	04-16-2019
pware0000073	0807056	7	84.8463	01-01-2012		11-29-2018	04-16-2019
pware0000073	0807056	7	90.2877	07-01-2012		11-29-2018	04-16-2019
pware0000073	0807056	7	91.9669	07-01-2013		11-29-2018	04-16-2019
pware0000073	0807056	7	94.0197	07-01-2014		11-29-2018	04-16-2019
pware0000073	0807056	7	119.5811	07-01-2015		11-29-2018	04-16-2019
pware0000073	0807056	7	122.4488	07-01-2016		11-29-2018	04-16-2019
pware0000074	0807057	7	490.6027	01-01-2012		11-29-2018	04-16-2019
pware0000074	0807057	7	483.2405	07-01-2014		11-29-2018	04-16-2019
pware0000074	0807057	7	628.0656	07-01-2015		11-29-2018	04-16-2019
pware0000074	0807057	7	668.0604	07-01-2016		11-29-2018	04-16-2019
pware0000075	0807058	7	354.8363	01-01-2012		11-29-2018	04-16-2019
pware0000075	0807058	7	366.9727	07-01-2013		11-29-2018	04-16-2019
pware0000075	0807058	7	366.3149	07-01-2014		11-29-2018	04-16-2019
pware0000075	0807058	7	487.5986	07-01-2015		11-29-2018	04-16-2019
pware0000075	0807058	7	495.5748	07-01-2016		11-29-2018	04-16-2019
pware0000076	0807059	7	331.6943	01-01-2012		11-29-2018	04-16-2019
pware0000076	0807059	7	343.0391	07-01-2013		11-29-2018	04-16-2019
pware0000076	0807059	7	342.4243	07-01-2014		11-29-2018	04-16-2019
pware0000076	0807059	7	455.798	07-01-2015		11-29-2018	04-16-2019
pware0000076	0807059	7	463.254	07-01-2016		11-29-2018	04-16-2019
pware0000077	0807060	7	308.5523	01-01-2012		11-29-2018	04-16-2019
pware0000077	0807060	7	328.3406	07-01-2012		11-29-2018	04-16-2019
pware0000077	0807060	7	334.4472	07-01-2013		11-29-2018	04-16-2019
pware0000077	0807060	7	341.9123	07-01-2014		11-29-2018	04-16-2019
pware0000077	0807060	7	434.8691	07-01-2015		11-29-2018	04-16-2019
pware0000077	0807060	7	445.2977	07-01-2016		11-29-2018	04-16-2019
pware0000078	0807061	7	231.4123	01-01-2012		11-29-2018	04-16-2019
pware0000078	0807061	7	246.2534	07-01-2012		11-29-2018	04-16-2019
pware0000078	0807061	7	250.8333	07-01-2013		11-29-2018	04-16-2019
pware0000078	0807061	7	256.4321	07-01-2014		11-29-2018	04-16-2019
pware0000078	0807061	7	326.1491	07-01-2015		11-29-2018	04-16-2019
pware0000078	0807061	7	333.9705	07-01-2016		11-29-2018	04-16-2019
pware0000079	0807062	7	154.2723	01-01-2012		11-29-2018	04-16-2019
pware0000079	0807062	7	164.1662	07-01-2012		11-29-2018	04-16-2019
pware0000079	0807062	7	167.2194	07-01-2013		11-29-2018	04-16-2019
pware0000079	0807062	7	170.9519	07-01-2014		11-29-2018	04-16-2019
pware0000079	0807062	7	217.4291	07-01-2015		11-29-2018	04-16-2019
pware0000079	0807062	7	222.6433	07-01-2016		11-29-2018	04-16-2019
litwr0000059	0808001	7	23.1343	01-01-2012		11-29-2018	04-16-2019
litwr0000059	0808001	7	24.618	07-01-2012		11-29-2018	04-16-2019
litwr0000059	0808001	7	25.0758	07-01-2013		11-29-2018	04-16-2019
litwr0000059	0808001	7	25.6355	07-01-2014		11-29-2018	04-16-2019
litwr0000059	0808001	7	32.6051	07-01-2015		11-29-2018	04-16-2019
litwr0000059	0808001	7	33.387	07-01-2016		11-29-2018	04-16-2019
litwr0000060	0808002	7	23.1343	01-01-2012		11-29-2018	04-16-2019
litwr0000060	0808002	7	24.618	07-01-2012		11-29-2018	04-16-2019
litwr0000060	0808002	7	25.0758	07-01-2013		11-29-2018	04-16-2019
litwr0000060	0808002	7	25.6355	07-01-2014		11-29-2018	04-16-2019
litwr0000060	0808002	7	32.6051	07-01-2015		11-29-2018	04-16-2019
litwr0000060	0808002	7	33.387	07-01-2016		11-29-2018	04-16-2019
litwr0000061	0808003	7	23.1343	01-01-2012		11-29-2018	04-16-2019
litwr0000061	0808003	7	24.618	07-01-2012		11-29-2018	04-16-2019
litwr0000061	0808003	7	25.0758	07-01-2013		11-29-2018	04-16-2019
litwr0000061	0808003	7	25.6355	07-01-2014		11-29-2018	04-16-2019
litwr0000061	0808003	7	32.6051	07-01-2015		11-29-2018	04-16-2019
litwr0000061	0808003	7	33.387	07-01-2016		11-29-2018	04-16-2019
litwr0000062	0808004	7	28.4107	01-01-2012		11-29-2018	04-16-2019
litwr0000062	0808004	7	30.2327	07-01-2012		11-29-2018	04-16-2019
litwr0000062	0808004	7	30.795	07-01-2013		11-29-2018	04-16-2019
litwr0000062	0808004	7	31.4824	07-01-2014		11-29-2018	04-16-2019
litwr0000062	0808004	7	40.0416	07-01-2015		11-29-2018	04-16-2019
litwr0000062	0808004	7	41.0018	07-01-2016		11-29-2018	04-16-2019
litwr0000063	0808005	7	28.4107	01-01-2012		11-29-2018	04-16-2019
litwr0000063	0808005	7	30.2327	07-01-2012		11-29-2018	04-16-2019
litwr0000063	0808005	7	30.795	07-01-2013		11-29-2018	04-16-2019
litwr0000063	0808005	7	31.4824	07-01-2014		11-29-2018	04-16-2019
litwr0000063	0808005	7	40.0416	07-01-2015		11-29-2018	04-16-2019
litwr0000063	0808005	7	41.0018	07-01-2016		11-29-2018	04-16-2019
litwr0000064	0808006	7	28.4107	01-01-2012		11-29-2018	04-16-2019
litwr0000064	0808006	7	30.2327	07-01-2012		11-29-2018	04-16-2019
litwr0000064	0808006	7	30.795	07-01-2013		11-29-2018	04-16-2019
litwr0000064	0808006	7	31.4824	07-01-2014		11-29-2018	04-16-2019
