Product_ID;ProductLabel;CurrencyKey;UnitPrice_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate;ETL_ModifiedDate
"0808010801008";"0801008";"23";"13082.27";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801008";"0801008";"23";"13527.884";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801008";"0801008";"23";"14973.87";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801009";"0801009";"23";"10120.071";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801009";"0801009";"23";"10455.861";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801009";"0801009";"23";"10766.478";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801009";"0801009";"23";"11506.353";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801009";"0801009";"23";"11898.287";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801009";"0801009";"23";"13170.087";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801010";"0801010";"23";"6322.671";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801010";"0801010";"23";"6532.461";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801010";"0801010";"23";"6726.524";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801010";"0801010";"23";"7188.772";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801010";"0801010";"23";"7433.6387";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801010";"0801010";"23";"8228.216";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801011";"0801011";"23";"16784.508";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801011";"0801011";"23";"16963.295";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801011";"0801011";"23";"17924.818";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801011";"0801011";"23";"20609.994";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801012";"0801012";"23";"12588.381";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801012";"0801012";"23";"12778.115";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801012";"0801012";"23";"13334.129";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801012";"0801012";"23";"14430.301";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801012";"0801012";"23";"15853.842";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801013";"0801013";"23";"11506.122";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801013";"0801013";"23";"11887.902";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801013";"0801013";"23";"12241.062";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801013";"0801013";"23";"13082.27";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801013";"0801013";"23";"13527.884";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801013";"0801013";"23";"14973.87";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801014";"0801014";"23";"10120.071";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801014";"0801014";"23";"10455.861";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801014";"0801014";"23";"10766.478";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801014";"0801014";"23";"11506.353";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801014";"0801014";"23";"11898.287";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801014";"0801014";"23";"13170.087";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801015";"0801015";"23";"6322.671";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801015";"0801015";"23";"6532.461";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801015";"0801015";"23";"6726.524";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801015";"0801015";"23";"7188.772";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801015";"0801015";"23";"7433.6387";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801015";"0801015";"23";"8228.216";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801016";"0801016";"23";"16784.508";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801016";"0801016";"23";"16963.295";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801016";"0801016";"23";"17924.818";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801016";"0801016";"23";"20609.994";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801017";"0801017";"23";"12588.381";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801017";"0801017";"23";"12778.115";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801017";"0801017";"23";"13334.129";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801017";"0801017";"23";"14430.301";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801017";"0801017";"23";"15853.842";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801018";"0801018";"23";"11506.122";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801018";"0801018";"23";"11887.902";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801018";"0801018";"23";"12241.062";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801018";"0801018";"23";"13082.27";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801018";"0801018";"23";"13527.884";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801018";"0801018";"23";"14973.87";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801019";"0801019";"23";"10120.071";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801019";"0801019";"23";"10455.861";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801019";"0801019";"23";"10766.478";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801019";"0801019";"23";"11506.353";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801019";"0801019";"23";"11898.287";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801019";"0801019";"23";"13170.087";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801020";"0801020";"23";"6322.671";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801020";"0801020";"23";"6532.461";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801020";"0801020";"23";"6726.524";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801020";"0801020";"23";"7188.772";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801020";"0801020";"23";"7433.6387";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801020";"0801020";"23";"8228.216";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801021";"0801021";"23";"16790.203";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801021";"0801021";"23";"17347.312";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801021";"0801021";"23";"17862.658";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801021";"0801021";"23";"19090.184";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801021";"0801021";"23";"19740.441";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801021";"0801021";"23";"21850.484";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801022";"0801022";"23";"12594.077";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801022";"0801022";"23";"12783.897";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801022";"0801022";"23";"13340.162";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801022";"0801022";"23";"14436.83";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801022";"0801022";"23";"15861.016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801023";"0801023";"23";"11511.818";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801023";"0801023";"23";"11893.787";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801023";"0801023";"23";"12247.121";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801023";"0801023";"23";"13088.746";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801023";"0801023";"23";"13534.58";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801023";"0801023";"23";"14981.282";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801024";"0801024";"23";"10125.768";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801024";"0801024";"23";"10461.746";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801024";"0801024";"23";"10772.538";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801024";"0801024";"23";"11512.829";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801024";"0801024";"23";"11904.984";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801024";"0801024";"23";"13177.5";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801025";"0801025";"23";"6328.367";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801025";"0801025";"23";"6538.346";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801025";"0801025";"23";"6732.5835";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801025";"0801025";"23";"7195.2485";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801025";"0801025";"23";"7440.336";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801025";"0801025";"23";"8235.628";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801026";"0801026";"23";"16790.203";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801026";"0801026";"23";"17347.312";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801026";"0801026";"23";"17862.658";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801026";"0801026";"23";"19090.184";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801026";"0801026";"23";"19740.441";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801026";"0801026";"23";"21850.484";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801027";"0801027";"23";"12594.077";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801027";"0801027";"23";"12783.897";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801027";"0801027";"23";"13340.162";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801027";"0801027";"23";"14436.83";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801027";"0801027";"23";"15861.016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801028";"0801028";"23";"11511.818";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801028";"0801028";"23";"11893.787";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801028";"0801028";"23";"12247.121";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801028";"0801028";"23";"13088.746";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801028";"0801028";"23";"13534.58";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801028";"0801028";"23";"14981.282";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801029";"0801029";"23";"10125.768";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801029";"0801029";"23";"10461.746";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801029";"0801029";"23";"10772.538";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801029";"0801029";"23";"11512.829";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801029";"0801029";"23";"11904.984";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801029";"0801029";"23";"13177.5";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801030";"0801030";"23";"6328.367";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801030";"0801030";"23";"6538.346";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801030";"0801030";"23";"6732.5835";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801030";"0801030";"23";"7195.2485";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801030";"0801030";"23";"7440.336";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801030";"0801030";"23";"8235.628";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801031";"0801031";"23";"16790.203";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801031";"0801031";"23";"17347.312";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801031";"0801031";"23";"17862.658";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801031";"0801031";"23";"19090.184";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801031";"0801031";"23";"19740.441";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801031";"0801031";"23";"21850.484";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801032";"0801032";"23";"12594.077";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801032";"0801032";"23";"12783.897";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801032";"0801032";"23";"13340.162";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801032";"0801032";"23";"14436.83";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801032";"0801032";"23";"15861.016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801033";"0801033";"23";"11511.818";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801033";"0801033";"23";"11893.787";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801033";"0801033";"23";"12247.121";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801033";"0801033";"23";"13088.746";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801033";"0801033";"23";"13534.58";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801033";"0801033";"23";"14981.282";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801034";"0801034";"23";"10125.768";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801034";"0801034";"23";"10461.746";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801034";"0801034";"23";"10772.538";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801034";"0801034";"23";"11512.829";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801034";"0801034";"23";"11904.984";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801034";"0801034";"23";"13177.5";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801035";"0801035";"23";"6328.367";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801035";"0801035";"23";"6538.346";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801035";"0801035";"23";"6732.5835";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801035";"0801035";"23";"7195.2485";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801035";"0801035";"23";"7440.336";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801035";"0801035";"23";"8235.628";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801036";"0801036";"23";"16790.203";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801036";"0801036";"23";"17347.312";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801036";"0801036";"23";"17862.658";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801036";"0801036";"23";"19090.184";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801036";"0801036";"23";"19740.441";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801036";"0801036";"23";"21850.484";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801037";"0801037";"23";"12594.077";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801037";"0801037";"23";"12783.897";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801037";"0801037";"23";"13340.162";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801037";"0801037";"23";"14436.83";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801037";"0801037";"23";"15861.016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801038";"0801038";"23";"11511.818";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801038";"0801038";"23";"11893.787";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801038";"0801038";"23";"12247.121";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801038";"0801038";"23";"13088.746";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801038";"0801038";"23";"13534.58";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801038";"0801038";"23";"14981.282";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801039";"0801039";"23";"10125.768";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801039";"0801039";"23";"10461.746";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801039";"0801039";"23";"10772.538";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801039";"0801039";"23";"11512.829";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801039";"0801039";"23";"11904.984";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801039";"0801039";"23";"13177.5";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801040";"0801040";"23";"6328.367";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801040";"0801040";"23";"6538.346";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808010801040";"0801040";"23";"6732.5835";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801040";"0801040";"23";"7195.2485";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801040";"0801040";"23";"7440.336";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801040";"0801040";"23";"8235.628";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801041";"0801041";"23";"16784.508";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801041";"0801041";"23";"16963.295";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801041";"0801041";"23";"17924.818";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801041";"0801041";"23";"20609.994";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808010801042";"0801042";"23";"12588.381";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808010801042";"0801042";"23";"12778.115";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808010801042";"0801042";"23";"13334.129";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808010801042";"0801042";"23";"14430.301";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808010801042";"0801042";"23";"15853.842";"2016-07-01";"";"2018-11-29";"2019-04-16"
