Product_ID;ProductLabel;CurrencyKey;UnitPrice_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate;ETL_ModifiedDate
"0808060806082";"0806082";"23";"2145.531";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806082";"0806082";"23";"2177.869";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806082";"0806082";"23";"2272.6343";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806082";"0806082";"23";"2459.463";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806082";"0806082";"23";"2702.0876";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806083";"0806083";"23";"1699.3365";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806083";"0806083";"23";"1724.9493";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806083";"0806083";"23";"1800.0068";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806083";"0806083";"23";"1947.9817";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806083";"0806083";"23";"2140.1492";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806084";"0806084";"23";"1455.6067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806084";"0806084";"23";"1503.9045";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806084";"0806084";"23";"1548.5818";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806084";"0806084";"23";"1655.0007";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806084";"0806084";"23";"1711.374";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806084";"0806084";"23";"1894.3016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806085";"0806085";"23";"759.4167";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806085";"0806085";"23";"784.6146";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806085";"0806085";"23";"807.9235";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806085";"0806085";"23";"863.4442";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806085";"0806085";"23";"892.8552";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806085";"0806085";"23";"988.2919";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806086";"0806086";"23";"645.4947";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806086";"0806086";"23";"666.9126";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806086";"0806086";"23";"686.7249";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806086";"0806086";"23";"733.9168";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806086";"0806086";"23";"758.9157";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806086";"0806086";"23";"840.0357";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806087";"0806087";"23";"506.0036";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806087";"0806087";"23";"522.7931";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806087";"0806087";"23";"538.3239";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806087";"0806087";"23";"575.3176";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806087";"0806087";"23";"594.9143";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806087";"0806087";"23";"658.5043";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806088";"0806088";"23";"189.8067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806088";"0806088";"23";"196.1046";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806088";"0806088";"23";"201.9304";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806088";"0806088";"23";"215.8071";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806088";"0806088";"23";"223.158";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806088";"0806088";"23";"247.0112";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806089";"0806089";"23";"4025.1807";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806089";"0806089";"23";"4085.849";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806089";"0806089";"23";"4263.636";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806089";"0806089";"23";"4614.141";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806089";"0806089";"23";"5069.3237";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806090";"0806090";"23";"2145.531";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806090";"0806090";"23";"2177.869";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806090";"0806090";"23";"2272.6343";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806090";"0806090";"23";"2459.463";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806090";"0806090";"23";"2702.0876";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806091";"0806091";"23";"1699.3365";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806091";"0806091";"23";"1724.9493";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806091";"0806091";"23";"1800.0068";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806091";"0806091";"23";"1947.9817";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806091";"0806091";"23";"2140.1492";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806092";"0806092";"23";"1455.6067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806092";"0806092";"23";"1503.9045";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806092";"0806092";"23";"1548.5818";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806092";"0806092";"23";"1655.0007";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806092";"0806092";"23";"1711.374";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806092";"0806092";"23";"1894.3016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806093";"0806093";"23";"759.4167";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806093";"0806093";"23";"784.6146";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806093";"0806093";"23";"807.9235";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806093";"0806093";"23";"863.4442";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806093";"0806093";"23";"892.8552";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806093";"0806093";"23";"988.2919";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806094";"0806094";"23";"645.4947";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806094";"0806094";"23";"666.9126";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806094";"0806094";"23";"686.7249";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806094";"0806094";"23";"733.9168";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806094";"0806094";"23";"758.9157";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806094";"0806094";"23";"840.0357";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806095";"0806095";"23";"506.0036";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806095";"0806095";"23";"522.7931";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806095";"0806095";"23";"538.3239";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806095";"0806095";"23";"575.3176";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806095";"0806095";"23";"594.9143";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806095";"0806095";"23";"658.5043";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806096";"0806096";"23";"189.8067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806096";"0806096";"23";"196.1046";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806096";"0806096";"23";"201.9304";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806096";"0806096";"23";"215.8071";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806096";"0806096";"23";"223.158";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806096";"0806096";"23";"247.0112";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806097";"0806097";"23";"4025.1807";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806097";"0806097";"23";"4085.849";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806097";"0806097";"23";"4263.636";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806097";"0806097";"23";"4614.141";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806097";"0806097";"23";"5069.3237";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806098";"0806098";"23";"2145.531";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806098";"0806098";"23";"2177.869";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806098";"0806098";"23";"2272.6343";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806098";"0806098";"23";"2459.463";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806098";"0806098";"23";"2702.0876";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806099";"0806099";"23";"1699.3365";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806099";"0806099";"23";"1724.9493";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806099";"0806099";"23";"1800.0068";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806099";"0806099";"23";"1947.9817";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806099";"0806099";"23";"2140.1492";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806100";"0806100";"23";"1455.6067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806100";"0806100";"23";"1503.9045";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806100";"0806100";"23";"1548.5818";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806100";"0806100";"23";"1655.0007";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806100";"0806100";"23";"1711.374";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806100";"0806100";"23";"1894.3016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806101";"0806101";"23";"759.4167";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806101";"0806101";"23";"784.6146";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806101";"0806101";"23";"807.9235";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806101";"0806101";"23";"863.4442";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806101";"0806101";"23";"892.8552";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806101";"0806101";"23";"988.2919";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806102";"0806102";"23";"645.4947";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806102";"0806102";"23";"666.9126";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806102";"0806102";"23";"686.7249";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806102";"0806102";"23";"733.9168";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806102";"0806102";"23";"758.9157";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806102";"0806102";"23";"840.0357";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806103";"0806103";"23";"506.0036";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806103";"0806103";"23";"522.7931";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806103";"0806103";"23";"538.3239";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806103";"0806103";"23";"575.3176";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806103";"0806103";"23";"594.9143";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806103";"0806103";"23";"658.5043";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806104";"0806104";"23";"189.8067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806104";"0806104";"23";"196.1046";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806104";"0806104";"23";"201.9304";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806104";"0806104";"23";"215.8071";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806104";"0806104";"23";"223.158";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806104";"0806104";"23";"247.0112";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806105";"0806105";"23";"4025.1807";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806105";"0806105";"23";"4085.849";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806105";"0806105";"23";"4263.636";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806105";"0806105";"23";"4614.141";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806105";"0806105";"23";"5069.3237";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806106";"0806106";"23";"2145.531";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806106";"0806106";"23";"2177.869";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806106";"0806106";"23";"2272.6343";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806106";"0806106";"23";"2459.463";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806106";"0806106";"23";"2702.0876";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806107";"0806107";"23";"1699.3365";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806107";"0806107";"23";"1724.9493";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806107";"0806107";"23";"1800.0068";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806107";"0806107";"23";"1947.9817";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806107";"0806107";"23";"2140.1492";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806108";"0806108";"23";"1455.6067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806108";"0806108";"23";"1503.9045";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806108";"0806108";"23";"1548.5818";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806108";"0806108";"23";"1655.0007";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806108";"0806108";"23";"1711.374";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806108";"0806108";"23";"1894.3016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806109";"0806109";"23";"759.4167";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806109";"0806109";"23";"784.6146";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806109";"0806109";"23";"807.9235";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806109";"0806109";"23";"863.4442";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806109";"0806109";"23";"892.8552";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806109";"0806109";"23";"988.2919";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806110";"0806110";"23";"645.4947";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806110";"0806110";"23";"666.9126";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806110";"0806110";"23";"686.7249";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806110";"0806110";"23";"733.9168";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806110";"0806110";"23";"758.9157";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806110";"0806110";"23";"840.0357";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806111";"0806111";"23";"506.0036";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806111";"0806111";"23";"522.7931";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806111";"0806111";"23";"538.3239";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806111";"0806111";"23";"575.3176";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806111";"0806111";"23";"594.9143";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806111";"0806111";"23";"658.5043";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806112";"0806112";"23";"189.8067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806112";"0806112";"23";"196.1046";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806112";"0806112";"23";"201.9304";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806112";"0806112";"23";"215.8071";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806112";"0806112";"23";"223.158";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806112";"0806112";"23";"247.0112";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806113";"0806113";"23";"4025.1807";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806113";"0806113";"23";"4085.849";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806113";"0806113";"23";"4263.636";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806113";"0806113";"23";"4614.141";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806113";"0806113";"23";"5069.3237";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806114";"0806114";"23";"2145.531";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806114";"0806114";"23";"2177.869";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806114";"0806114";"23";"2272.6343";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806114";"0806114";"23";"2459.463";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806114";"0806114";"23";"2702.0876";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806115";"0806115";"23";"1699.3365";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806115";"0806115";"23";"1724.9493";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806115";"0806115";"23";"1800.0068";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806115";"0806115";"23";"1947.9817";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806115";"0806115";"23";"2140.1492";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806116";"0806116";"23";"1455.6067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806116";"0806116";"23";"1503.9045";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806116";"0806116";"23";"1548.5818";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806116";"0806116";"23";"1655.0007";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806116";"0806116";"23";"1711.374";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806116";"0806116";"23";"1894.3016";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806117";"0806117";"23";"759.4167";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806117";"0806117";"23";"784.6146";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806117";"0806117";"23";"807.9235";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806117";"0806117";"23";"863.4442";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806117";"0806117";"23";"892.8552";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806117";"0806117";"23";"988.2919";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806118";"0806118";"23";"645.4947";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806118";"0806118";"23";"666.9126";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806118";"0806118";"23";"686.7249";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806118";"0806118";"23";"733.9168";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806118";"0806118";"23";"758.9157";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806118";"0806118";"23";"840.0357";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806119";"0806119";"23";"506.0036";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806119";"0806119";"23";"522.7931";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806119";"0806119";"23";"538.3239";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806119";"0806119";"23";"575.3176";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806119";"0806119";"23";"594.9143";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806119";"0806119";"23";"658.5043";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806120";"0806120";"23";"189.8067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806120";"0806120";"23";"196.1046";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806120";"0806120";"23";"201.9304";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806120";"0806120";"23";"215.8071";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806120";"0806120";"23";"223.158";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806120";"0806120";"23";"247.0112";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806121";"0806121";"23";"4025.1807";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806121";"0806121";"23";"4068.0566";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806121";"0806121";"23";"4298.6445";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806121";"0806121";"23";"4942.591";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806122";"0806122";"23";"2145.531";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806122";"0806122";"23";"2177.869";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806122";"0806122";"23";"2272.6343";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806122";"0806122";"23";"2459.463";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806122";"0806122";"23";"2702.0876";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806123";"0806123";"23";"1699.3365";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806123";"0806123";"23";"1724.9493";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806123";"0806123";"23";"1800.0068";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806123";"0806123";"23";"1947.9817";"2015-07-01";"";"2018-11-29";"2019-04-16"
"0808060806123";"0806123";"23";"2140.1492";"2016-07-01";"";"2018-11-29";"2019-04-16"
"0808060806124";"0806124";"23";"1455.6067";"2012-01-01";"";"2018-11-29";"2019-04-16"
"0808060806124";"0806124";"23";"1503.9045";"2012-07-01";"";"2018-11-29";"2019-04-16"
"0808060806124";"0806124";"23";"1548.5818";"2013-07-01";"";"2018-11-29";"2019-04-16"
"0808060806124";"0806124";"23";"1655.0007";"2014-07-01";"";"2018-11-29";"2019-04-16"
"0808060806124";"0806124";"23";"1711.374";"2015-07-01";"";"2018-11-29";"2019-04-16"
