Brand_ID	ProductLabel	CurrencyKey	UnitProce_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate	ETL_ModifiedDate
ctoso0000117	0602086	7	123.4163	01-01-2012		11-29-2018	04-16-2019
ctoso0000117	0602086	7	131.3313	07-01-2012		11-29-2018	04-16-2019
ctoso0000117	0602086	7	133.7739	07-01-2013		11-29-2018	04-16-2019
ctoso0000117	0602086	7	136.7598	07-01-2014		11-29-2018	04-16-2019
ctoso0000117	0602086	7	173.9411	07-01-2015		11-29-2018	04-16-2019
ctoso0000117	0602086	7	178.1124	07-01-2016		11-29-2018	04-16-2019
ctoso0000118	0602087	7	138.8443	01-01-2012		11-29-2018	04-16-2019
ctoso0000118	0602087	7	147.7488	07-01-2012		11-29-2018	04-16-2019
ctoso0000118	0602087	7	150.4967	07-01-2013		11-29-2018	04-16-2019
ctoso0000118	0602087	7	153.8558	07-01-2014		11-29-2018	04-16-2019
ctoso0000118	0602087	7	195.6851	07-01-2015		11-29-2018	04-16-2019
ctoso0000118	0602087	7	200.3778	07-01-2016		11-29-2018	04-16-2019
ctoso0000119	0602088	7	84.8463	01-01-2012		11-29-2018	04-16-2019
ctoso0000119	0602088	7	90.2877	07-01-2012		11-29-2018	04-16-2019
ctoso0000119	0602088	7	91.9669	07-01-2013		11-29-2018	04-16-2019
ctoso0000119	0602088	7	94.0197	07-01-2014		11-29-2018	04-16-2019
ctoso0000119	0602088	7	119.5811	07-01-2015		11-29-2018	04-16-2019
ctoso0000119	0602088	7	122.4488	07-01-2016		11-29-2018	04-16-2019
ctoso0000120	0602089	7	200.5563	01-01-2012		11-29-2018	04-16-2019
ctoso0000120	0602089	7	213.4185	07-01-2012		11-29-2018	04-16-2019
ctoso0000120	0602089	7	217.3878	07-01-2013		11-29-2018	04-16-2019
ctoso0000120	0602089	7	222.24	07-01-2014		11-29-2018	04-16-2019
ctoso0000120	0602089	7	282.6611	07-01-2015		11-29-2018	04-16-2019
ctoso0000120	0602089	7	289.4396	07-01-2016		11-29-2018	04-16-2019
ctoso0000121	0602090	7	223.6983	01-01-2012		11-29-2018	04-16-2019
ctoso0000121	0602090	7	238.0447	07-01-2012		11-29-2018	04-16-2019
ctoso0000121	0602090	7	242.4719	07-01-2013		11-29-2018	04-16-2019
ctoso0000121	0602090	7	247.884	07-01-2014		11-29-2018	04-16-2019
ctoso0000121	0602090	7	315.2771	07-01-2015		11-29-2018	04-16-2019
ctoso0000121	0602090	7	322.8377	07-01-2016		11-29-2018	04-16-2019
ttoys0000121	0701001	7	4.2427	01-01-2012		11-29-2018	04-16-2019
ttoys0000121	0701001	7	4.3878	07-01-2013		11-29-2018	04-16-2019
ttoys0000121	0701001	7	4.3799	07-01-2014		11-29-2018	04-16-2019
ttoys0000121	0701001	7	5.8301	07-01-2015		11-29-2018	04-16-2019
ttoys0000121	0701001	7	5.9255	07-01-2016		11-29-2018	04-16-2019
ttoys0000122	0701002	7	5.3921	01-01-2012		11-29-2018	04-16-2019
ttoys0000122	0701002	7	5.7379	07-01-2012		11-29-2018	04-16-2019
ttoys0000122	0701002	7	5.8446	07-01-2013		11-29-2018	04-16-2019
ttoys0000122	0701002	7	5.9751	07-01-2014		11-29-2018	04-16-2019
ttoys0000122	0701002	7	7.5995	07-01-2015		11-29-2018	04-16-2019
ttoys0000122	0701002	7	7.7818	07-01-2016		11-29-2018	04-16-2019
ttoys0000123	0701003	7	5.3149	01-01-2012		11-29-2018	04-16-2019
ttoys0000123	0701003	7	5.2352	07-01-2014		11-29-2018	04-16-2019
ttoys0000123	0701003	7	6.8042	07-01-2015		11-29-2018	04-16-2019
ttoys0000123	0701003	7	7.2374	07-01-2016		11-29-2018	04-16-2019
ttoys0000124	0701004	7	6.9349	01-01-2012		11-29-2018	04-16-2019
ttoys0000124	0701004	7	7.3796	07-01-2012		11-29-2018	04-16-2019
ttoys0000124	0701004	7	7.5169	07-01-2013		11-29-2018	04-16-2019
ttoys0000124	0701004	7	7.6847	07-01-2014		11-29-2018	04-16-2019
ttoys0000124	0701004	7	9.7739	07-01-2015		11-29-2018	04-16-2019
ttoys0000124	0701004	7	10.0083	07-01-2016		11-29-2018	04-16-2019
ttoys0000125	0701005	7	3.8493	01-01-2012		11-29-2018	04-16-2019
ttoys0000125	0701005	7	4.0962	07-01-2012		11-29-2018	04-16-2019
ttoys0000125	0701005	7	4.1723	07-01-2013		11-29-2018	04-16-2019
ttoys0000125	0701005	7	4.2655	07-01-2014		11-29-2018	04-16-2019
ttoys0000125	0701005	7	5.4251	07-01-2015		11-29-2018	04-16-2019
ttoys0000125	0701005	7	5.5552	07-01-2016		11-29-2018	04-16-2019
ttoys0000126	0701006	7	13.0289	01-01-2012		11-29-2018	04-16-2019
ttoys0000126	0701006	7	13.8645	07-01-2012		11-29-2018	04-16-2019
ttoys0000126	0701006	7	14.1224	07-01-2013		11-29-2018	04-16-2019
ttoys0000126	0701006	7	14.4376	07-01-2014		11-29-2018	04-16-2019
ttoys0000126	0701006	7	18.3628	07-01-2015		11-29-2018	04-16-2019
ttoys0000126	0701006	7	18.8032	07-01-2016		11-29-2018	04-16-2019
ttoys0000127	0701007	7	4.2427	01-01-2012		11-29-2018	04-16-2019
ttoys0000127	0701007	7	4.3878	07-01-2013		11-29-2018	04-16-2019
ttoys0000127	0701007	7	4.3799	07-01-2014		11-29-2018	04-16-2019
ttoys0000127	0701007	7	5.8301	07-01-2015		11-29-2018	04-16-2019
ttoys0000127	0701007	7	5.9255	07-01-2016		11-29-2018	04-16-2019
ttoys0000128	0701008	7	5.3921	01-01-2012		11-29-2018	04-16-2019
ttoys0000128	0701008	7	5.7379	07-01-2012		11-29-2018	04-16-2019
ttoys0000128	0701008	7	5.8446	07-01-2013		11-29-2018	04-16-2019
ttoys0000128	0701008	7	5.9751	07-01-2014		11-29-2018	04-16-2019
ttoys0000128	0701008	7	7.5995	07-01-2015		11-29-2018	04-16-2019
ttoys0000128	0701008	7	7.7818	07-01-2016		11-29-2018	04-16-2019
ttoys0000129	0701009	7	5.3149	01-01-2012		11-29-2018	04-16-2019
ttoys0000129	0701009	7	5.2352	07-01-2014		11-29-2018	04-16-2019
ttoys0000129	0701009	7	6.8042	07-01-2015		11-29-2018	04-16-2019
ttoys0000129	0701009	7	7.2374	07-01-2016		11-29-2018	04-16-2019
ttoys0000130	0701010	7	6.9349	01-01-2012		11-29-2018	04-16-2019
ttoys0000130	0701010	7	7.3796	07-01-2012		11-29-2018	04-16-2019
ttoys0000130	0701010	7	7.5169	07-01-2013		11-29-2018	04-16-2019
ttoys0000130	0701010	7	7.6847	07-01-2014		11-29-2018	04-16-2019
ttoys0000130	0701010	7	9.7739	07-01-2015		11-29-2018	04-16-2019
ttoys0000130	0701010	7	10.0083	07-01-2016		11-29-2018	04-16-2019
ttoys0000131	0701011	7	3.8493	01-01-2012		11-29-2018	04-16-2019
ttoys0000131	0701011	7	4.0962	07-01-2012		11-29-2018	04-16-2019
ttoys0000131	0701011	7	4.1723	07-01-2013		11-29-2018	04-16-2019
ttoys0000131	0701011	7	4.2655	07-01-2014		11-29-2018	04-16-2019
ttoys0000131	0701011	7	5.4251	07-01-2015		11-29-2018	04-16-2019
ttoys0000131	0701011	7	5.5552	07-01-2016		11-29-2018	04-16-2019
ttoys0000132	0701012	7	13.0289	01-01-2012		11-29-2018	04-16-2019
ttoys0000132	0701012	7	13.8645	07-01-2012		11-29-2018	04-16-2019
ttoys0000132	0701012	7	14.1224	07-01-2013		11-29-2018	04-16-2019
ttoys0000132	0701012	7	14.4376	07-01-2014		11-29-2018	04-16-2019
ttoys0000132	0701012	7	18.3628	07-01-2015		11-29-2018	04-16-2019
ttoys0000132	0701012	7	18.8032	07-01-2016		11-29-2018	04-16-2019
ttoys0000133	0701013	7	4.2427	01-01-2012		11-29-2018	04-16-2019
ttoys0000133	0701013	7	4.3878	07-01-2013		11-29-2018	04-16-2019
ttoys0000133	0701013	7	4.3799	07-01-2014		11-29-2018	04-16-2019
ttoys0000133	0701013	7	5.8301	07-01-2015		11-29-2018	04-16-2019
ttoys0000133	0701013	7	5.9255	07-01-2016		11-29-2018	04-16-2019
ttoys0000134	0701014	7	5.3921	01-01-2012		11-29-2018	04-16-2019
ttoys0000134	0701014	7	5.7379	07-01-2012		11-29-2018	04-16-2019
ttoys0000134	0701014	7	5.8446	07-01-2013		11-29-2018	04-16-2019
ttoys0000134	0701014	7	5.9751	07-01-2014		11-29-2018	04-16-2019
ttoys0000134	0701014	7	7.5995	07-01-2015		11-29-2018	04-16-2019
ttoys0000134	0701014	7	7.7818	07-01-2016		11-29-2018	04-16-2019
ttoys0000135	0701015	7	5.3149	01-01-2012		11-29-2018	04-16-2019
ttoys0000135	0701015	7	5.2352	07-01-2014		11-29-2018	04-16-2019
ttoys0000135	0701015	7	6.8042	07-01-2015		11-29-2018	04-16-2019
ttoys0000135	0701015	7	7.2374	07-01-2016		11-29-2018	04-16-2019
ttoys0000136	0701016	7	6.9349	01-01-2012		11-29-2018	04-16-2019
ttoys0000136	0701016	7	7.3796	07-01-2012		11-29-2018	04-16-2019
ttoys0000136	0701016	7	7.5169	07-01-2013		11-29-2018	04-16-2019
ttoys0000136	0701016	7	7.6847	07-01-2014		11-29-2018	04-16-2019
ttoys0000136	0701016	7	9.7739	07-01-2015		11-29-2018	04-16-2019
ttoys0000136	0701016	7	10.0083	07-01-2016		11-29-2018	04-16-2019
ttoys0000137	0701017	7	3.8493	01-01-2012		11-29-2018	04-16-2019
ttoys0000137	0701017	7	4.0962	07-01-2012		11-29-2018	04-16-2019
ttoys0000137	0701017	7	4.1723	07-01-2013		11-29-2018	04-16-2019
ttoys0000137	0701017	7	4.2655	07-01-2014		11-29-2018	04-16-2019
ttoys0000137	0701017	7	5.4251	07-01-2015		11-29-2018	04-16-2019
ttoys0000137	0701017	7	5.5552	07-01-2016		11-29-2018	04-16-2019
ttoys0000138	0701018	7	13.0289	01-01-2012		11-29-2018	04-16-2019
ttoys0000138	0701018	7	13.8645	07-01-2012		11-29-2018	04-16-2019
ttoys0000138	0701018	7	14.1224	07-01-2013		11-29-2018	04-16-2019
ttoys0000138	0701018	7	14.4376	07-01-2014		11-29-2018	04-16-2019
ttoys0000138	0701018	7	18.3628	07-01-2015		11-29-2018	04-16-2019
ttoys0000138	0701018	7	18.8032	07-01-2016		11-29-2018	04-16-2019
ttoys0000139	0701019	7	4.2427	01-01-2012		11-29-2018	04-16-2019
ttoys0000139	0701019	7	4.3878	07-01-2013		11-29-2018	04-16-2019
ttoys0000139	0701019	7	4.3799	07-01-2014		11-29-2018	04-16-2019
ttoys0000139	0701019	7	5.8301	07-01-2015		11-29-2018	04-16-2019
ttoys0000139	0701019	7	5.9255	07-01-2016		11-29-2018	04-16-2019
ttoys0000140	0701020	7	5.3921	01-01-2012		11-29-2018	04-16-2019
ttoys0000140	0701020	7	5.7379	07-01-2012		11-29-2018	04-16-2019
ttoys0000140	0701020	7	5.8446	07-01-2013		11-29-2018	04-16-2019
ttoys0000140	0701020	7	5.9751	07-01-2014		11-29-2018	04-16-2019
ttoys0000140	0701020	7	7.5995	07-01-2015		11-29-2018	04-16-2019
ttoys0000140	0701020	7	7.7818	07-01-2016		11-29-2018	04-16-2019
ttoys0000141	0701021	7	5.3149	01-01-2012		11-29-2018	04-16-2019
ttoys0000141	0701021	7	5.2352	07-01-2014		11-29-2018	04-16-2019
ttoys0000141	0701021	7	6.8042	07-01-2015		11-29-2018	04-16-2019
ttoys0000141	0701021	7	7.2374	07-01-2016		11-29-2018	04-16-2019
ttoys0000142	0701022	7	6.9349	01-01-2012		11-29-2018	04-16-2019
ttoys0000142	0701022	7	7.3796	07-01-2012		11-29-2018	04-16-2019
ttoys0000142	0701022	7	7.5169	07-01-2013		11-29-2018	04-16-2019
ttoys0000142	0701022	7	7.6847	07-01-2014		11-29-2018	04-16-2019
ttoys0000142	0701022	7	9.7739	07-01-2015		11-29-2018	04-16-2019
ttoys0000142	0701022	7	10.0083	07-01-2016		11-29-2018	04-16-2019
ttoys0000143	0701023	7	3.8493	01-01-2012		11-29-2018	04-16-2019
ttoys0000143	0701023	7	4.0962	07-01-2012		11-29-2018	04-16-2019
ttoys0000143	0701023	7	4.1723	07-01-2013		11-29-2018	04-16-2019
ttoys0000143	0701023	7	4.2655	07-01-2014		11-29-2018	04-16-2019
ttoys0000143	0701023	7	5.4251	07-01-2015		11-29-2018	04-16-2019
ttoys0000143	0701023	7	5.5552	07-01-2016		11-29-2018	04-16-2019
ttoys0000144	0701024	7	13.0289	01-01-2012		11-29-2018	04-16-2019
ttoys0000144	0701024	7	13.8645	07-01-2012		11-29-2018	04-16-2019
ttoys0000144	0701024	7	14.1224	07-01-2013		11-29-2018	04-16-2019
ttoys0000144	0701024	7	14.4376	07-01-2014		11-29-2018	04-16-2019
ttoys0000144	0701024	7	18.3628	07-01-2015		11-29-2018	04-16-2019
ttoys0000144	0701024	7	18.8032	07-01-2016		11-29-2018	04-16-2019
svido0000171	0701025	7	4.1578	01-01-2012		11-29-2018	04-16-2019
svido0000171	0701025	7	4.3001	07-01-2013		11-29-2018	04-16-2019
svido0000171	0701025	7	4.2923	07-01-2014		11-29-2018	04-16-2019
svido0000171	0701025	7	5.7135	07-01-2015		11-29-2018	04-16-2019
svido0000171	0701025	7	5.807	07-01-2016		11-29-2018	04-16-2019
svido0000172	0701026	7	5.3921	01-01-2012		11-29-2018	04-16-2019
svido0000172	0701026	7	5.7379	07-01-2012		11-29-2018	04-16-2019
svido0000172	0701026	7	5.8446	07-01-2013		11-29-2018	04-16-2019
svido0000172	0701026	7	5.9751	07-01-2014		11-29-2018	04-16-2019
svido0000172	0701026	7	7.5995	07-01-2015		11-29-2018	04-16-2019
svido0000172	0701026	7	7.7818	07-01-2016		11-29-2018	04-16-2019
svido0000173	0701027	7	5.3072	01-01-2012		11-29-2018	04-16-2019
svido0000173	0701027	7	5.2276	07-01-2014		11-29-2018	04-16-2019
svido0000173	0701027	7	6.7943	07-01-2015		11-29-2018	04-16-2019
svido0000173	0701027	7	7.2269	07-01-2016		11-29-2018	04-16-2019
svido0000174	0701028	7	6.85	01-01-2012		11-29-2018	04-16-2019
svido0000174	0701028	7	7.2893	07-01-2012		11-29-2018	04-16-2019
svido0000174	0701028	7	7.4249	07-01-2013		11-29-2018	04-16-2019
svido0000174	0701028	7	7.5906	07-01-2014		11-29-2018	04-16-2019
svido0000174	0701028	7	9.6543	07-01-2015		11-29-2018	04-16-2019
svido0000174	0701028	7	9.8859	07-01-2016		11-29-2018	04-16-2019
svido0000175	0701029	7	3.8416	01-01-2012		11-29-2018	04-16-2019
svido0000175	0701029	7	4.0879	07-01-2012		11-29-2018	04-16-2019
svido0000175	0701029	7	4.164	07-01-2013		11-29-2018	04-16-2019
svido0000175	0701029	7	4.2569	07-01-2014		11-29-2018	04-16-2019
svido0000175	0701029	7	5.4143	07-01-2015		11-29-2018	04-16-2019
svido0000175	0701029	7	5.5441	07-01-2016		11-29-2018	04-16-2019
svido0000176	0701030	7	13.1061	01-01-2012		11-29-2018	04-16-2019
svido0000176	0701030	7	13.9466	07-01-2012		11-29-2018	04-16-2019
svido0000176	0701030	7	14.206	07-01-2013		11-29-2018	04-16-2019
svido0000176	0701030	7	14.5231	07-01-2014		11-29-2018	04-16-2019
svido0000176	0701030	7	18.4715	07-01-2015		11-29-2018	04-16-2019
svido0000176	0701030	7	18.9145	07-01-2016		11-29-2018	04-16-2019
svido0000177	0701031	7	4.1578	01-01-2012		11-29-2018	04-16-2019
svido0000177	0701031	7	4.3001	07-01-2013		11-29-2018	04-16-2019
svido0000177	0701031	7	4.2923	07-01-2014		11-29-2018	04-16-2019
svido0000177	0701031	7	5.7135	07-01-2015		11-29-2018	04-16-2019
svido0000177	0701031	7	5.807	07-01-2016		11-29-2018	04-16-2019
svido0000178	0701032	7	5.3921	01-01-2012		11-29-2018	04-16-2019
svido0000178	0701032	7	5.7379	07-01-2012		11-29-2018	04-16-2019
svido0000178	0701032	7	5.8446	07-01-2013		11-29-2018	04-16-2019
svido0000178	0701032	7	5.9751	07-01-2014		11-29-2018	04-16-2019
svido0000178	0701032	7	7.5995	07-01-2015		11-29-2018	04-16-2019
svido0000178	0701032	7	7.7818	07-01-2016		11-29-2018	04-16-2019
svido0000179	0701033	7	5.3072	01-01-2012		11-29-2018	04-16-2019
svido0000179	0701033	7	5.2276	07-01-2014		11-29-2018	04-16-2019
svido0000179	0701033	7	6.7943	07-01-2015		11-29-2018	04-16-2019
svido0000179	0701033	7	7.2269	07-01-2016		11-29-2018	04-16-2019
svido0000180	0701034	7	6.85	01-01-2012		11-29-2018	04-16-2019
svido0000180	0701034	7	7.2893	07-01-2012		11-29-2018	04-16-2019
svido0000180	0701034	7	7.4249	07-01-2013		11-29-2018	04-16-2019
svido0000180	0701034	7	7.5906	07-01-2014		11-29-2018	04-16-2019
svido0000180	0701034	7	9.6543	07-01-2015		11-29-2018	04-16-2019
svido0000180	0701034	7	9.8859	07-01-2016		11-29-2018	04-16-2019
svido0000181	0701035	7	3.8416	01-01-2012		11-29-2018	04-16-2019
svido0000181	0701035	7	4.0879	07-01-2012		11-29-2018	04-16-2019
svido0000181	0701035	7	4.164	07-01-2013		11-29-2018	04-16-2019
svido0000181	0701035	7	4.2569	07-01-2014		11-29-2018	04-16-2019
svido0000181	0701035	7	5.4143	07-01-2015		11-29-2018	04-16-2019
svido0000181	0701035	7	5.5441	07-01-2016		11-29-2018	04-16-2019
svido0000182	0701036	7	13.1061	01-01-2012		11-29-2018	04-16-2019
svido0000182	0701036	7	13.9466	07-01-2012		11-29-2018	04-16-2019
svido0000182	0701036	7	14.206	07-01-2013		11-29-2018	04-16-2019
svido0000182	0701036	7	14.5231	07-01-2014		11-29-2018	04-16-2019
svido0000182	0701036	7	18.4715	07-01-2015		11-29-2018	04-16-2019
svido0000182	0701036	7	18.9145	07-01-2016		11-29-2018	04-16-2019
svido0000183	0701037	7	4.1578	01-01-2012		11-29-2018	04-16-2019
svido0000183	0701037	7	4.3001	07-01-2013		11-29-2018	04-16-2019
svido0000183	0701037	7	4.2923	07-01-2014		11-29-2018	04-16-2019
svido0000183	0701037	7	5.7135	07-01-2015		11-29-2018	04-16-2019
svido0000183	0701037	7	5.807	07-01-2016		11-29-2018	04-16-2019
svido0000184	0701038	7	5.3921	01-01-2012		11-29-2018	04-16-2019
svido0000184	0701038	7	5.7379	07-01-2012		11-29-2018	04-16-2019
svido0000184	0701038	7	5.8446	07-01-2013		11-29-2018	04-16-2019
svido0000184	0701038	7	5.9751	07-01-2014		11-29-2018	04-16-2019
svido0000184	0701038	7	7.5995	07-01-2015		11-29-2018	04-16-2019
svido0000184	0701038	7	7.7818	07-01-2016		11-29-2018	04-16-2019
svido0000185	0701039	7	5.3072	01-01-2012		11-29-2018	04-16-2019
svido0000185	0701039	7	5.2276	07-01-2014		11-29-2018	04-16-2019
svido0000185	0701039	7	6.7943	07-01-2015		11-29-2018	04-16-2019
svido0000185	0701039	7	7.2269	07-01-2016		11-29-2018	04-16-2019
svido0000186	0701040	7	6.85	01-01-2012		11-29-2018	04-16-2019
svido0000186	0701040	7	7.2893	07-01-2012		11-29-2018	04-16-2019
svido0000186	0701040	7	7.4249	07-01-2013		11-29-2018	04-16-2019
svido0000186	0701040	7	7.5906	07-01-2014		11-29-2018	04-16-2019
svido0000186	0701040	7	9.6543	07-01-2015		11-29-2018	04-16-2019
svido0000186	0701040	7	9.8859	07-01-2016		11-29-2018	04-16-2019
svido0000187	0701041	7	3.8416	01-01-2012		11-29-2018	04-16-2019
svido0000187	0701041	7	4.0879	07-01-2012		11-29-2018	04-16-2019
svido0000187	0701041	7	4.164	07-01-2013		11-29-2018	04-16-2019
svido0000187	0701041	7	4.2569	07-01-2014		11-29-2018	04-16-2019
svido0000187	0701041	7	5.4143	07-01-2015		11-29-2018	04-16-2019
svido0000187	0701041	7	5.5441	07-01-2016		11-29-2018	04-16-2019
svido0000188	0701042	7	13.1061	01-01-2012		11-29-2018	04-16-2019
