Product_ID;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0101010101037";"23";"664.7903";"2014-10-01";"";"2019-04-16"
"0101010101038";"23";"664.7903";"2014-10-01";"";"2019-04-16"
"0101010101039";"23";"664.7903";"2014-10-01";"";"2019-04-16"
"0101010101040";"23";"664.7903";"2014-10-01";"";"2019-04-16"
"0101010101041";"23";"676.0366";"2014-10-01";"";"2019-04-16"
"0101010101042";"23";"676.0366";"2014-10-01";"";"2019-04-16"
"0101010101043";"23";"676.0366";"2014-10-01";"";"2019-04-16"
"0101010101044";"23";"676.0366";"2014-10-01";"";"2019-04-16"
"0101010101045";"23";"676.0366";"2014-10-01";"";"2019-04-16"
"0101040104001";"23";"512.6409";"2014-10-01";"";"2019-04-16"
"0101040104002";"23";"512.6409";"2014-10-01";"";"2019-04-16"
"0101040104003";"23";"512.6409";"2014-10-01";"";"2019-04-16"
"0101040104004";"23";"616.5773";"2014-10-01";"";"2019-04-16"
"0101040104005";"23";"616.5773";"2014-10-01";"";"2019-04-16"
"0101040104006";"23";"616.5773";"2014-10-01";"";"2019-04-16"
"0101040104007";"23";"616.5773";"2014-10-01";"";"2019-04-16"
"0101040104008";"23";"651.5822";"2014-10-01";"";"2019-04-16"
"0101040104009";"23";"651.5822";"2014-10-01";"";"2019-04-16"
"0101040104010";"23";"651.5822";"2014-10-01";"";"2019-04-16"
"0101040104011";"23";"651.5822";"2014-10-01";"";"2019-04-16"
"0101040104012";"23";"528.4015";"2014-10-01";"";"2019-04-16"
"0101040104013";"23";"528.4015";"2014-10-01";"";"2019-04-16"
"0101040104014";"23";"528.4015";"2014-10-01";"";"2019-04-16"
"0101040104015";"23";"528.4015";"2014-10-01";"";"2019-04-16"
"0101040104016";"23";"527.4467";"2014-10-01";"";"2019-04-16"
"0101040104017";"23";"527.4467";"2014-10-01";"";"2019-04-16"
"0101040104018";"23";"527.4467";"2014-10-01";"";"2019-04-16"
"0101040104019";"23";"527.4467";"2014-10-01";"";"2019-04-16"
"0101040104020";"23";"527.4467";"2014-10-01";"";"2019-04-16"
"0101060106001";"23";"87.843";"2014-10-01";"";"2019-04-16"
"0101060106002";"23";"87.843";"2014-10-01";"";"2019-04-16"
"0101060106003";"23";"87.843";"2014-10-01";"";"2019-04-16"
"0101060106004";"23";"87.843";"2014-10-01";"";"2019-04-16"
"0101060106005";"23";"147.8578";"2014-10-01";"";"2019-04-16"
"0101060106006";"23";"147.8578";"2014-10-01";"";"2019-04-16"
"0101060106007";"23";"147.8578";"2014-10-01";"";"2019-04-16"
"0101060106008";"23";"147.8578";"2014-10-01";"";"2019-04-16"
"0101060106009";"23";"115.9387";"2014-10-01";"";"2019-04-16"
"0101060106010";"23";"117.0122";"2014-10-01";"";"2019-04-16"
"0101060106011";"23";"117.0122";"2014-10-01";"";"2019-04-16"
"0101060106012";"23";"117.0122";"2014-10-01";"";"2019-04-16"
"0101060106013";"23";"125.0589";"2014-10-01";"";"2019-04-16"
"0101060106014";"23";"125.0589";"2014-10-01";"";"2019-04-16"
"0101060106015";"23";"125.0589";"2014-10-01";"";"2019-04-16"
"0101060106016";"23";"125.0589";"2014-10-01";"";"2019-04-16"
"0101060106017";"23";"125.0589";"2014-10-01";"";"2019-04-16"
"0101060106018";"23";"305.4935";"2014-10-01";"";"2019-04-16"
"0101060106019";"23";"305.4935";"2014-10-01";"";"2019-04-16"
"0101060106020";"23";"305.4935";"2014-10-01";"";"2019-04-16"
"0101060106021";"23";"305.4935";"2014-10-01";"";"2019-04-16"
"0101060106022";"23";"305.4935";"2014-10-01";"";"2019-04-16"
"0101060106023";"23";"330.1429";"2014-10-01";"";"2019-04-16"
"0101060106024";"23";"330.1429";"2014-10-01";"";"2019-04-16"
"0101060106025";"23";"330.1429";"2014-10-01";"";"2019-04-16"
"0101060106026";"23";"330.1429";"2014-10-01";"";"2019-04-16"
"0101060106027";"23";"330.1429";"2014-10-01";"";"2019-04-16"
"0101060106028";"23";"230.4034";"2014-10-01";"";"2019-04-16"
"0101060106029";"23";"230.4034";"2014-10-01";"";"2019-04-16"
"0101060106030";"23";"230.4034";"2014-10-01";"";"2019-04-16"
"0101060106031";"23";"230.4034";"2014-10-01";"";"2019-04-16"
"0101060106032";"23";"230.4034";"2014-10-01";"";"2019-04-16"
"0101060106033";"23";"349.6457";"2014-10-01";"";"2019-04-16"
"0101060106034";"23";"349.6457";"2014-10-01";"";"2019-04-16"
"0101060106035";"23";"349.6457";"2014-10-01";"";"2019-04-16"
"0101060106036";"23";"349.6457";"2014-10-01";"";"2019-04-16"
"0101060106037";"23";"351.3375";"2014-10-01";"";"2019-04-16"
"0101060106038";"23";"351.3375";"2014-10-01";"";"2019-04-16"
"0101060106039";"23";"351.3375";"2014-10-01";"";"2019-04-16"
"0101060106040";"23";"351.3375";"2014-10-01";"";"2019-04-16"
"0101060106041";"23";"387.5377";"2014-10-01";"";"2019-04-16"
"0101060106042";"23";"387.5377";"2014-10-01";"";"2019-04-16"
"0101060106043";"23";"387.5377";"2014-10-01";"";"2019-04-16"
"0101060106044";"23";"387.5377";"2014-10-01";"";"2019-04-16"
"0101060106045";"23";"387.5377";"2014-10-01";"";"2019-04-16"
"0101060106046";"23";"550.3268";"2014-10-01";"";"2019-04-16"
"0101060106047";"23";"550.3268";"2014-10-01";"";"2019-04-16"
"0101060106048";"23";"550.3268";"2014-10-01";"";"2019-04-16"
"0101060106049";"23";"550.3268";"2014-10-01";"";"2019-04-16"
"0101060106050";"23";"550.3268";"2014-10-01";"";"2019-04-16"
"0202010201001";"23";"581.1718";"2014-10-01";"";"2019-04-16"
"0202010201002";"23";"581.1718";"2014-10-01";"";"2019-04-16"
"0202010201003";"23";"581.1718";"2014-10-01";"";"2019-04-16"
"0202010201004";"23";"410.1798";"2014-10-01";"";"2019-04-16"
"0202010201005";"23";"410.1798";"2014-10-01";"";"2019-04-16"
"0202010201006";"23";"410.1798";"2014-10-01";"";"2019-04-16"
"0202010201007";"23";"863.4093";"2014-10-01";"";"2019-04-16"
"0202010201008";"23";"863.4093";"2014-10-01";"";"2019-04-16"
"0202010201009";"23";"863.4093";"2014-10-01";"";"2019-04-16"
"0202010201010";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201011";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201012";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201013";"23";"490.2443";"2014-10-01";"";"2019-04-16"
"0202010201014";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201015";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201016";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201017";"23";"683.7671";"2014-10-01";"";"2019-04-16"
"0202010201018";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201019";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201020";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201021";"23";"1079.1274";"2014-10-01";"";"2019-04-16"
"0202010201022";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201023";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201024";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201025";"23";"1527.6669";"2014-10-01";"";"2019-04-16"
"0202010201026";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201027";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201028";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201029";"23";"1016.1413";"2014-10-01";"";"2019-04-16"
"0202010201030";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201031";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201032";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201033";"23";"6088.195";"2014-10-01";"";"2019-04-16"
"0202010201034";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201035";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201036";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201037";"23";"2608.4548";"2014-10-01";"";"2019-04-16"
"0202010201038";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201039";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201040";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201041";"23";"1449.208";"2014-10-01";"";"2019-04-16"
"0202010201042";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201043";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201044";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201045";"23";"3205.2969";"2014-10-01";"";"2019-04-16"
"0202010201046";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201047";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201048";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201049";"23";"3504.9368";"2014-10-01";"";"2019-04-16"
"0202010201050";"23";"2610.2107";"2014-10-01";"";"2019-04-16"
"0202020202001";"23";"346.7309";"2014-10-01";"";"2019-04-16"
"0202020202002";"23";"235.902";"2014-10-01";"";"2019-04-16"
"0202020202003";"23";"397.7745";"2014-10-01";"";"2019-04-16"
"0202020202004";"23";"366.9288";"2014-10-01";"";"2019-04-16"
"0202020202005";"23";"336.1503";"2014-10-01";"";"2019-04-16"
"0202020202006";"23";"302.5037";"2014-10-01";"";"2019-04-16"
"0202020202007";"23";"354.7782";"2014-10-01";"";"2019-04-16"
"0202020202008";"23";"307.3163";"2014-10-01";"";"2019-04-16"
"0202020202009";"23";"285.96";"2014-10-01";"";"2019-04-16"
"0202020202010";"23";"340.6479";"2014-10-01";"";"2019-04-16"
"0202020202011";"23";"391.3371";"2014-10-01";"";"2019-04-16"
"0202020202012";"23";"194.5286";"2014-10-01";"";"2019-04-16"
"0202020202013";"23";"225.6425";"2014-10-01";"";"2019-04-16"
"0202020202014";"23";"346.7309";"2014-10-01";"";"2019-04-16"
"0202020202015";"23";"235.902";"2014-10-01";"";"2019-04-16"
"0202020202016";"23";"397.7745";"2014-10-01";"";"2019-04-16"
"0202020202017";"23";"366.9288";"2014-10-01";"";"2019-04-16"
"0202020202018";"23";"336.1503";"2014-10-01";"";"2019-04-16"
"0202020202019";"23";"302.5037";"2014-10-01";"";"2019-04-16"
"0202020202020";"23";"354.7782";"2014-10-01";"";"2019-04-16"
"0202020202021";"23";"307.3163";"2014-10-01";"";"2019-04-16"
"0202020202022";"23";"285.96";"2014-10-01";"";"2019-04-16"
"0202020202023";"23";"340.6479";"2014-10-01";"";"2019-04-16"
"0202020202024";"23";"391.3371";"2014-10-01";"";"2019-04-16"
"0202020202025";"23";"194.5286";"2014-10-01";"";"2019-04-16"
"0202020202026";"23";"225.6425";"2014-10-01";"";"2019-04-16"
"0202030203001";"23";"1830.1707";"2014-10-01";"";"2019-04-16"
"0202030203002";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0202030203003";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203004";"23";"1952.3547";"2014-10-01";"";"2019-04-16"
"0202030203005";"23";"922.6866";"2014-10-01";"";"2019-04-16"
"0202030203006";"23";"1025.2819";"2014-10-01";"";"2019-04-16"
"0202030203007";"23";"1745.4404";"2014-10-01";"";"2019-04-16"
"0202030203008";"23";"1738.4825";"2014-10-01";"";"2019-04-16"
"0202030203009";"23";"1677.4238";"2014-10-01";"";"2019-04-16"
"0202030203010";"23";"2135.664";"2014-10-01";"";"2019-04-16"
"0202030203011";"23";"2124.6602";"2014-10-01";"";"2019-04-16"
"0202030203012";"23";"1758.8134";"2014-10-01";"";"2019-04-16"
"0202030203013";"23";"2328.2043";"2014-10-01";"";"2019-04-16"
"0202030203014";"23";"1830.1707";"2014-10-01";"";"2019-04-16"
"0202030203015";"23";"1754.5797";"2014-10-01";"";"2019-04-16"
"0202030203016";"23";"1785.4253";"2014-10-01";"";"2019-04-16"
"0202030203017";"23";"1830.1707";"2014-10-01";"";"2019-04-16"
"0202030203018";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0202030203019";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203020";"23";"1952.3547";"2014-10-01";"";"2019-04-16"
"0202030203021";"23";"922.6866";"2014-10-01";"";"2019-04-16"
"0202030203022";"23";"1025.2819";"2014-10-01";"";"2019-04-16"
"0202030203023";"23";"1745.4404";"2014-10-01";"";"2019-04-16"
"0202030203024";"23";"1738.4825";"2014-10-01";"";"2019-04-16"
"0202030203025";"23";"1677.4238";"2014-10-01";"";"2019-04-16"
"0202030203026";"23";"2135.664";"2014-10-01";"";"2019-04-16"
"0202030203027";"23";"2124.6602";"2014-10-01";"";"2019-04-16"
"0202030203028";"23";"1758.8134";"2014-10-01";"";"2019-04-16"
"0202030203029";"23";"2328.2043";"2014-10-01";"";"2019-04-16"
"0202030203030";"23";"1830.1707";"2014-10-01";"";"2019-04-16"
"0202030203031";"23";"1754.5797";"2014-10-01";"";"2019-04-16"
"0202030203032";"23";"1785.4253";"2014-10-01";"";"2019-04-16"
"0202030203033";"23";"1830.1707";"2014-10-01";"";"2019-04-16"
"0202030203034";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0202030203035";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203036";"23";"1952.3547";"2014-10-01";"";"2019-04-16"
"0202030203037";"23";"922.6866";"2014-10-01";"";"2019-04-16"
"0202030203038";"23";"1025.2819";"2014-10-01";"";"2019-04-16"
"0202030203039";"23";"1745.4404";"2014-10-01";"";"2019-04-16"
"0202030203040";"23";"1738.4825";"2014-10-01";"";"2019-04-16"
"0202030203041";"23";"1677.4238";"2014-10-01";"";"2019-04-16"
"0202030203042";"23";"2135.664";"2014-10-01";"";"2019-04-16"
"0202030203043";"23";"2124.6602";"2014-10-01";"";"2019-04-16"
"0202030203044";"23";"1758.8134";"2014-10-01";"";"2019-04-16"
"0202030203045";"23";"2328.2043";"2014-10-01";"";"2019-04-16"
"0202030203046";"23";"1830.1707";"2014-10-01";"";"2019-04-16"
"0202030203047";"23";"1754.5797";"2014-10-01";"";"2019-04-16"
"0202030203048";"23";"1785.4253";"2014-10-01";"";"2019-04-16"
"0202030203049";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203050";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203051";"23";"1975.059";"2014-10-01";"";"2019-04-16"
"0202030203052";"23";"1398.2457";"2014-10-01";"";"2019-04-16"
"0202030203053";"23";"1322.875";"2014-10-01";"";"2019-04-16"
"0202030203054";"23";"1494.048";"2014-10-01";"";"2019-04-16"
"0202030203055";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203056";"23";"1035.7413";"2014-10-01";"";"2019-04-16"
"0202030203057";"23";"1230.4052";"2014-10-01";"";"2019-04-16"
"0202030203058";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202030203059";"23";"1616.2985";"2014-10-01";"";"2019-04-16"
"0202030203060";"23";"1640.9873";"2014-10-01";"";"2019-04-16"
"0202030203061";"23";"1219.4493";"2014-10-01";"";"2019-04-16"
"0202030203062";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203063";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203064";"23";"1975.059";"2014-10-01";"";"2019-04-16"
"0202030203065";"23";"1398.2457";"2014-10-01";"";"2019-04-16"
"0202030203066";"23";"1322.875";"2014-10-01";"";"2019-04-16"
"0202030203067";"23";"1494.048";"2014-10-01";"";"2019-04-16"
"0202030203068";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203069";"23";"1035.7413";"2014-10-01";"";"2019-04-16"
"0202030203070";"23";"1230.4052";"2014-10-01";"";"2019-04-16"
"0202030203071";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202030203072";"23";"1616.2985";"2014-10-01";"";"2019-04-16"
"0202030203073";"23";"1640.9873";"2014-10-01";"";"2019-04-16"
"0202030203074";"23";"1219.4493";"2014-10-01";"";"2019-04-16"
"0202030203075";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203076";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203077";"23";"1975.059";"2014-10-01";"";"2019-04-16"
"0202030203078";"23";"1398.2457";"2014-10-01";"";"2019-04-16"
"0202030203079";"23";"1322.875";"2014-10-01";"";"2019-04-16"
"0202030203080";"23";"1494.048";"2014-10-01";"";"2019-04-16"
"0202030203081";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203082";"23";"1035.7413";"2014-10-01";"";"2019-04-16"
"0202030203083";"23";"1230.4052";"2014-10-01";"";"2019-04-16"
"0202030203084";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202030203085";"23";"1616.2985";"2014-10-01";"";"2019-04-16"
"0202030203086";"23";"1640.9873";"2014-10-01";"";"2019-04-16"
"0202030203087";"23";"1219.4493";"2014-10-01";"";"2019-04-16"
"0202030203088";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202030203089";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203090";"23";"1975.059";"2014-10-01";"";"2019-04-16"
"0202030203091";"23";"1398.2457";"2014-10-01";"";"2019-04-16"
"0202030203092";"23";"1322.875";"2014-10-01";"";"2019-04-16"
"0202030203093";"23";"1494.048";"2014-10-01";"";"2019-04-16"
"0202030203094";"23";"1124.7253";"2014-10-01";"";"2019-04-16"
"0202030203095";"23";"1035.7413";"2014-10-01";"";"2019-04-16"
"0202030203096";"23";"1230.4052";"2014-10-01";"";"2019-04-16"
"0202030203097";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202030203098";"23";"1616.2985";"2014-10-01";"";"2019-04-16"
"0202030203099";"23";"1640.9873";"2014-10-01";"";"2019-04-16"
"0202030203100";"23";"1219.4493";"2014-10-01";"";"2019-04-16"
"0202050205001";"23";"1541.8119";"2014-10-01";"";"2019-04-16"
"0202050205002";"23";"1538.7274";"2014-10-01";"";"2019-04-16"
"0202050205003";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202050205004";"23";"953.8004";"2014-10-01";"";"2019-04-16"
"0202050205005";"23";"885.4707";"2014-10-01";"";"2019-04-16"
"0202050205006";"23";"919.602";"2014-10-01";"";"2019-04-16"
"0202050205007";"23";"1056.3958";"2014-10-01";"";"2019-04-16"
"0202050205008";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202050205009";"23";"748.677";"2014-10-01";"";"2019-04-16"
"0202050205010";"23";"1090.5941";"2014-10-01";"";"2019-04-16"
"0202050205011";"23";"2097.304";"2014-10-01";"";"2019-04-16"
"0202050205012";"23";"1912.9554";"2014-10-01";"";"2019-04-16"
"0202050205013";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0202050205014";"23";"1014.5529";"2014-10-01";"";"2019-04-16"
"0202050205015";"23";"1137.8683";"2014-10-01";"";"2019-04-16"
"0202050205016";"23";"1137.8683";"2014-10-01";"";"2019-04-16"
"0202050205017";"23";"1541.8119";"2014-10-01";"";"2019-04-16"
"0202050205018";"23";"1538.7274";"2014-10-01";"";"2019-04-16"
"0202050205019";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202050205020";"23";"953.8004";"2014-10-01";"";"2019-04-16"
"0202050205021";"23";"885.4707";"2014-10-01";"";"2019-04-16"
"0202050205022";"23";"919.602";"2014-10-01";"";"2019-04-16"
"0202050205023";"23";"1056.3958";"2014-10-01";"";"2019-04-16"
"0202050205024";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202050205025";"23";"748.677";"2014-10-01";"";"2019-04-16"
"0202050205026";"23";"1090.5941";"2014-10-01";"";"2019-04-16"
"0202050205027";"23";"2097.304";"2014-10-01";"";"2019-04-16"
"0202050205028";"23";"1912.9554";"2014-10-01";"";"2019-04-16"
"0202050205029";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0202050205030";"23";"1014.5529";"2014-10-01";"";"2019-04-16"
"0202050205031";"23";"1137.8683";"2014-10-01";"";"2019-04-16"
"0202050205032";"23";"1137.8683";"2014-10-01";"";"2019-04-16"
"0202050205033";"23";"1541.8119";"2014-10-01";"";"2019-04-16"
"0202050205034";"23";"1538.7274";"2014-10-01";"";"2019-04-16"
"0202050205035";"23";"1022.1972";"2014-10-01";"";"2019-04-16"
"0202050205036";"23";"953.8004";"2014-10-01";"";"2019-04-16"
"0202050205037";"23";"885.4707";"2014-10-01";"";"2019-04-16"
"0202050205038";"23";"919.602";"2014-10-01";"";"2019-04-16"
"0202050205039";"23";"1056.3958";"2014-10-01";"";"2019-04-16"
"0202050205040";"23";"680.3472";"2014-10-01";"";"2019-04-16"
"0202050205041";"23";"748.677";"2014-10-01";"";"2019-04-16"
"0202050205042";"23";"1090.5941";"2014-10-01";"";"2019-04-16"
"0202050205043";"23";"2097.304";"2014-10-01";"";"2019-04-16"
"0202050205044";"23";"1912.9554";"2014-10-01";"";"2019-04-16"
"0202050205045";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0202050205046";"23";"1014.5529";"2014-10-01";"";"2019-04-16"
"0303010301001";"23";"2663.788";"2014-10-01";"";"2019-04-16"
"0303010301002";"23";"2713.2751";"2014-10-01";"";"2019-04-16"
"0303010301003";"23";"2525.5193";"2014-10-01";"";"2019-04-16"
"0303010301004";"23";"2981.9004";"2014-10-01";"";"2019-04-16"
"0303010301005";"23";"1847.1166";"2014-10-01";"";"2019-04-16"
"0303010301006";"23";"2441.6326";"2014-10-01";"";"2019-04-16"
"0303010301007";"23";"1251.2595";"2014-10-01";"";"2019-04-16"
"0303010301008";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301009";"23";"2032.1233";"2014-10-01";"";"2019-04-16"
"0303010301010";"23";"1807.0173";"2014-10-01";"";"2019-04-16"
"0303010301011";"23";"2337.428";"2014-10-01";"";"2019-04-16"
"0303010301012";"23";"1309.3298";"2014-10-01";"";"2019-04-16"
"0303010301013";"23";"1364.0472";"2014-10-01";"";"2019-04-16"
"0303010301014";"23";"1148.6643";"2014-10-01";"";"2019-04-16"
"0303010301015";"23";"1094.0139";"2014-10-01";"";"2019-04-16"
"0303010301016";"23";"1315.8342";"2014-10-01";"";"2019-04-16"
"0303010301017";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
"0303010301018";"23";"1242.6764";"2014-10-01";"";"2019-04-16"
"0303010301019";"23";"1408.9075";"2014-10-01";"";"2019-04-16"
"0303010301020";"23";"1128.1453";"2014-10-01";"";"2019-04-16"
"0303010301021";"23";"1114.466";"2014-10-01";"";"2019-04-16"
"0303010301022";"23";"1258.0992";"2014-10-01";"";"2019-04-16"
"0303010301023";"23";"1299.1373";"2014-10-01";"";"2019-04-16"
"0303010301024";"23";"1329.8488";"2014-10-01";"";"2019-04-16"
"0303010301025";"23";"2885.9436";"2014-10-01";"";"2019-04-16"
"0303010301026";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301027";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
"0303010301028";"23";"1847.1166";"2014-10-01";"";"2019-04-16"
"0303010301029";"23";"2337.428";"2014-10-01";"";"2019-04-16"
"0303010301030";"23";"1114.466";"2014-10-01";"";"2019-04-16"
"0303010301031";"23";"2885.9436";"2014-10-01";"";"2019-04-16"
"0303010301032";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301033";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
"0303010301034";"23";"1847.1166";"2014-10-01";"";"2019-04-16"
"0303010301035";"23";"2337.428";"2014-10-01";"";"2019-04-16"
"0303010301036";"23";"1114.466";"2014-10-01";"";"2019-04-16"
"0303010301037";"23";"2885.9436";"2014-10-01";"";"2019-04-16"
"0303010301038";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301039";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
"0303010301040";"23";"1847.1166";"2014-10-01";"";"2019-04-16"
"0303010301041";"23";"2337.428";"2014-10-01";"";"2019-04-16"
"0303010301042";"23";"1114.466";"2014-10-01";"";"2019-04-16"
"0303010301043";"23";"2885.9436";"2014-10-01";"";"2019-04-16"
"0303010301044";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301045";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
"0303010301046";"23";"1847.1166";"2014-10-01";"";"2019-04-16"
"0303010301047";"23";"2337.428";"2014-10-01";"";"2019-04-16"
"0303010301048";"23";"1114.466";"2014-10-01";"";"2019-04-16"
"0303010301049";"23";"2885.9436";"2014-10-01";"";"2019-04-16"
"0303010301050";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301051";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
"0303010301052";"23";"1847.1166";"2014-10-01";"";"2019-04-16"
"0303010301053";"23";"2885.9436";"2014-10-01";"";"2019-04-16"
"0303010301054";"23";"2155.4387";"2014-10-01";"";"2019-04-16"
"0303010301055";"23";"1309.1957";"2014-10-01";"";"2019-04-16"
